pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,classe
-1,-1,0,1,1,-1,1,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.934560
0,0,0,-1,1,1,-1,0,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.952012
1,1,-1,-1,-1,1,1,-1,1,Empate,KNN,Tem jogo,2026-04-20T15:59:38.992632
1,-1,1,-1,1,-1,0,1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.012891
0,-1,1,1,0,1,-1,0,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.031000
0,-1,1,1,0,1,-1,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.032332
1,1,0,-1,0,-1,0,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.087072
1,-1,-1,1,1,0,0,1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.106668
-1,-1,0,-1,1,1,0,1,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.125550
-1,-1,0,-1,1,1,1,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.126816
-1,-1,0,-1,1,1,1,1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.127896
0,-1,1,0,0,-1,1,-1,1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.147448
1,-1,1,0,0,-1,1,-1,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.148779
-1,0,0,1,-1,0,1,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.167005
-1,0,-1,1,-1,0,1,1,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.168278
-1,0,-1,0,0,1,1,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.187844
-1,0,-1,1,0,1,1,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.189085
0,1,0,-1,0,-1,0,1,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.207170
1,1,0,-1,0,-1,0,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.247344
1,1,0,-1,0,-1,0,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.248635
1,1,0,-1,0,-1,1,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.249741
0,-1,0,-1,1,0,1,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.308069
-1,-1,0,-1,1,1,1,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.310103
-1,-1,0,-1,1,1,1,1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.311223
-1,1,-1,1,1,-1,1,-1,1,Empate,KNN,Tem jogo,2026-04-20T15:59:39.353770
-1,1,0,0,1,1,0,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.411857
-1,1,-1,0,0,-1,1,0,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.455039
-1,0,1,0,0,1,0,0,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.511256
-1,0,1,1,0,1,0,0,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.512540
-1,-1,1,1,0,1,1,0,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.514283
-1,-1,1,1,0,1,1,-1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.515380
1,-1,0,1,0,0,0,0,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.532909
1,-1,1,1,0,-1,-1,0,0,Tem jogo,KNN,Empate,2026-04-20T15:59:39.535621
-1,1,1,-1,0,0,1,-1,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.577947
-1,1,1,-1,-1,0,1,-1,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.579198
1,0,-1,1,0,-1,-1,1,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:39.598983
0,-1,1,1,0,1,-1,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:39.620685
-1,0,-1,0,0,1,1,0,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.254427
-1,0,-1,1,0,1,1,0,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.256157
-1,0,-1,1,0,1,1,-1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.256977
0,1,1,0,-1,0,1,-1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.344532
0,1,1,1,-1,0,1,-1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.345777
0,1,1,1,-1,-1,1,-1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.346672
0,0,-1,0,1,0,0,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.383002
0,0,-1,1,1,0,0,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.384012
0,1,1,0,0,-1,-1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.402363
0,1,1,1,0,-1,-1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.403298
-1,1,1,1,0,-1,-1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.404052
-1,1,0,-1,1,-1,0,1,1,X venceu,DecisionTree,Tem jogo,2026-04-22T11:06:45.422756
0,1,1,1,-1,-1,-1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.441533
1,-1,-1,0,-1,1,1,1,0,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:45.515964
1,-1,-1,0,-1,1,1,1,-1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:45.517061
1,0,0,-1,0,0,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.535013
1,0,-1,-1,0,0,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.536239
1,1,-1,-1,0,0,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.537136
1,1,-1,-1,-1,0,1,1,-1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:45.537919
-1,0,-1,0,1,1,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.557350
-1,1,0,-1,-1,0,0,1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.576606
-1,1,0,-1,-1,1,0,1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.577709
